343 13
0	70540	6	1	2	0.116	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00537275522947311401e-02	1.74967098236083984375e+00	2.46685	0.750789225101
1	70540	6	1	3	0.562	115	1.95000000000000000000e+02	5.08000000000000000000e+02	2.00281012803316116333e-02	1.74505805969238281250e+00	2.53453	0.738488256931
2	70540	6	1	49	0.289	115	2.05000000000000000000e+02	5.29000000000000000000e+02	2.05844957381486892700e-02	1.84520936012268066406e+00	2.62423	1.00555825233
3	70540	6	1	2	0.086	115	1.93000000000000000000e+02	5.05000000000000000000e+02	1.99521556496620178223e-02	1.73138797283172607422e+00	2.48525	0.702034652233
4	136034	16	0	0	0.000	115	2.06000000000000000000e+02	5.33000000000000000000e+02	2.06930916756391525269e-02	1.86475658416748046875e+00	5.4925	1.05768418312
5	136034	16	0	0	0.000	115	1.99000000000000000000e+02	5.17000000000000000000e+02	2.02821120619773864746e-02	1.79078006744384765625e+00	5.51302	0.860413372517
6	136034	16	1	15	0.740	115	2.07000000000000000000e+02	5.35000000000000000000e+02	2.07464490085840225220e-02	1.87436068058013916016e+00	5.45453	1.0832952261
7	136034	16	1	17	0.225	115	1.96000000000000000000e+02	5.10000000000000000000e+02	2.00853776186704635620e-02	1.75536799430847167969e+00	5.43403	0.765981316566
8	136034	16	1	17	0.155	115	1.84000000000000000000e+02	4.87000000000000000000e+02	1.94464903324842453003e-02	1.64036822319030761719e+00	5.4461	0.459315210581
9	136034	16	1	17	0.320	115	2.05000000000000000000e+02	5.30000000000000000000e+02	2.06152964383363723755e-02	1.85075342655181884766e+00	5.42889	1.02034258842
10	157180	14	1	17	0.864	1	9.71000000000000000000e+02	2.70000000000000000000e+01	3.35206449031829833984e-01	9.74195480346679687500e+00	0.597539	1.18948876858
11	157180	14	1	4	0.450	1	3.14000000000000000000e+02	1.20000000000000000000e+01	1.24331951141357421875e-01	6.17330980300903320312e+00	0.458961	0.297327488661
12	157180	14	1	4	0.480	1	6.72000000000000000000e+02	2.00000000000000000000e+01	2.39076599478721618652e-01	8.11514282226562500000e+00	0.468314	0.782785654068
13	157180	14	1	6	0.520	1	8.48000000000000000000e+02	2.40000000000000000000e+01	2.95622140169143676758e-01	9.07206726074218750000e+00	0.723084	1.02201676369
14	157180	14	0	0	0.000	1	9.05000000000000000000e+02	2.50000000000000000000e+01	3.13736736774444580078e-01	9.37862205505371093750e+00	0.77763	1.09865546227
