1313 13
0	19253	44	1	5	0.165	116	6.65000000000000000000e+02	1.50000000000000000000e+01	4.92469817399978637695e-01	1.67222833633422851562e+00	5.78652	0.593203008175
1	19253	44	1	8	0.043	116	6.71000000000000000000e+02	1.70000000000000000000e+01	4.99825447797775268555e-01	1.73842895030975341797e+00	5.70366	0.787391662598
2	20223	43	1	1	0.459	116	6.86000000000000000000e+02	2.20000000000000000000e+01	5.18123149871826171875e-01	1.90310835838317871094e+00	4.96226	1.27045118809
3	20223	43	1	6	0.615	116	6.57000000000000000000e+02	1.30000000000000000000e+01	4.83184695243835449219e-01	1.58866214752197265625e+00	4.98403	0.34807574749
4	31411	0	2	22	0.804	1	6.01000000000000000000e+02	1.90000000000000000000e+01	2.16138035058975219727e-01	7.72695159912109375000e+00	1.54824	0.685737848282
5	31411	0	2	21	0.324	1	6.64000000000000000000e+02	2.00000000000000000000e+01	2.36468628048896789551e-01	8.07100772857666015625e+00	0.952828	0.771751880646
6	31411	0	2	17	0.181	1	3.72000000000000000000e+02	1.40000000000000000000e+01	1.42911523580551147461e-01	6.48773336410522460938e+00	1.1526	0.375933349133
7	31411	0	1	54	0.838	1	7.29000000000000000000e+02	2.20000000000000000000e+01	2.57262885570526123047e-01	8.42291069030761718750e+00	0.823414	0.859727621078
8	31411	0	2	20	0.361	1	9.10000000000000000000e+02	2.60000000000000000000e+01	3.15584897994995117188e-01	9.40989780426025390625e+00	0.938321	1.10647451878
9	31411	0	2	20	0.349	1	4.69000000000000000000e+02	1.60000000000000000000e+01	1.73847958445549011230e-01	7.01127338409423828125e+00	0.938229	0.506818294525
10	31411	0	2	21	0.111	1	4.93000000000000000000e+02	1.60000000000000000000e+01	1.81540131568908691406e-01	7.14144849777221679688e+00	1.36321	0.539362072945
11	31411	0	2	21	0.091	1	3.58000000000000000000e+02	1.30000000000000000000e+01	1.38143122196197509766e-01	6.40703773498535156250e+00	1.61119	0.355759382248
12	31411	0	2	21	0.094	1	8.47000000000000000000e+02	2.40000000000000000000e+01	2.95099705457687377930e-01	9.06322574615478515625e+00	1.62229	1.01980650425
13	31411	0	2	21	0.092	1	7.14000000000000000000e+02	2.10000000000000000000e+01	2.52689033746719360352e-01	8.34550666809082031250e+00	1.61804	0.840376734734
14	31411	0	2	17	0.169	1	6.48000000000000000000e+02	2.00000000000000000000e+01	2.31426835060119628906e-01	7.98568487167358398438e+00	1.77711	0.750421226025
15	31411	0	2	22	0.650	1	7.33000000000000000000e+02	2.20000000000000000000e+01	2.58782953023910522461e-01	8.44863510131835937500e+00	0.81622	0.866158664227
16	31411	0	2	22	0.652	1	8.71000000000000000000e+02	2.50000000000000000000e+01	3.03018212318420410156e-01	9.19723129272460937500e+00	0.850761	1.05330777168
17	31520	0	2	20	0.232	1	5.67000000000000000000e+02	1.80000000000000000000e+01	2.05422282218933105469e-01	7.54560756683349609375e+00	1.32402	0.640401959419
18	31520	0	2	22	0.767	1	8.35000000000000000000e+02	2.40000000000000000000e+01	2.91279941797256469727e-01	8.99858379364013671875e+00	0.822194	1.00364589691
19	31520	0	2	21	0.504	1	6.33000000000000000000e+02	1.90000000000000000000e+01	2.26532459259033203125e-01	7.90285730361938476562e+00	2.1979	0.729714274406
20	31520	0	2	21	0.495	1	9.39000000000000000000e+02	2.60000000000000000000e+01	3.24942350387573242188e-01	9.56825542449951171875e+00	2.20786	1.14606380463
21	31520	0	2	21	0.503	1	6.02000000000000000000e+02	1.90000000000000000000e+01	2.16561838984489440918e-01	7.73412322998046875000e+00	2.20151	0.687530875206
22	31520	0	2	21	0.402	1	9.23000000000000000000e+02	2.60000000000000000000e+01	3.19786071777343750000e-01	9.48099517822265625000e+00	2.06021	1.12424874306
23	31520	0	2	22	0.729	1	8.27000000000000000000e+02	2.40000000000000000000e+01	2.88946270942687988281e-01	8.95909023284912109375e+00	1.29979	0.993772625923
24	31520	0	2	21	0.296	1	5.46000000000000000000e+02	1.70000000000000000000e+01	1.98664799332618713379e-01	7.43125057220458984375e+00	1.00265	0.611812651157
25	31520	0	2	22	0.483	1	7.52000000000000000000e+02	2.20000000000000000000e+01	2.64897733926773071289e-01	8.55211544036865234375e+00	0.639405	0.892028808594
26	31520	0	2	22	0.492	1	8.55000000000000000000e+02	2.40000000000000000000e+01	2.97887802124023437500e-01	9.11040878295898437500e+00	0.648545	1.03160214424
27	31520	0	2	22	0.503	1	9.45000000000000000000e+02	2.60000000000000000000e+01	3.26784610748291015625e-01	9.59943199157714843750e+00	0.657959	1.1538579464
28	31520	0	2	22	0.542	1	7.25000000000000000000e+02	2.10000000000000000000e+01	2.56127595901489257812e-01	8.40369796752929687500e+00	0.689312	0.854924380779
29	31520	0	2	21	0.267	1	6.11000000000000000000e+02	1.90000000000000000000e+01	2.19612598419189453125e-01	7.78575181961059570312e+00	0.809367	0.700437903404
30	31520	0	2	22	0.398	1	1.04500000000000000000e+03	2.90000000000000000000e+01	3.58908593654632568359e-01	1.01430683135986328125e+01	0.664944	1.2897670269
31	31520	0	2	22	0.283	1	8.12000000000000000000e+02	2.30000000000000000000e+01	2.83970981836318969727e-01	8.87489414215087890625e+00	1.15111	0.972723424435
32	31709	9	2	11	0.040	8	5.03000000000000000000e+02	1.60000000000000000000e+01	1.84772551059722900391e-01	7.19615077972412109375e+00	0.29494	0.586945354939
33	31709	9	2	13	0.039	8	8.81000000000000000000e+02	2.50000000000000000000e+01	3.06282460689544677734e-01	9.25247287750244140625e+00	0.207797	0.883242666721
34	31709	9	1	1	0.009	8	6.73000000000000000000e+02	2.00000000000000000000e+01	2.39509001374244689941e-01	8.12246036529541015625e+00	0.690407	0.720418095589
35	31709	9	1	27	0.726	8	8.43000000000000000000e+02	2.40000000000000000000e+01	2.93980836868286132812e-01	9.04429149627685546875e+00	1.33136	0.853245556355
36	31709	9	1	43	0.426	8	7.22000000000000000000e+02	2.10000000000000000000e+01	2.55157172679901123047e-01	8.38727569580078125000e+00	0.705168	0.758575618267
37	31709	9	1	62	0.232	8	3.37000000000000000000e+02	1.30000000000000000000e+01	1.31715908646583557129e-01	6.29826927185058593750e+00	0.798916	0.457568764687
38	31709	9	1	43	0.453	8	1.02300000000000000000e+03	2.80000000000000000000e+01	3.51789474487304687500e-01	1.00225915908813476562e+01	0.835023	0.994209706783
39	31709	9	1	43	0.238	8	7.44000000000000000000e+02	2.20000000000000000000e+01	2.62201517820358276367e-01	8.50648689270019531250e+00	0.854331	0.775752902031
40	31709	9	2	3	0.115	8	8.72000000000000000000e+02	2.50000000000000000000e+01	3.03349465131759643555e-01	9.20283699035644531250e+00	0.921845	0.87609064579
41	31709	9	1	46	0.690	8	6.52000000000000000000e+02	2.00000000000000000000e+01	2.32680499553680419922e-01	8.00690078735351562500e+00	1.16021	0.703767061234
42	31709	9	1	47	0.853	8	9.76000000000000000000e+02	2.70000000000000000000e+01	3.36568355560302734375e-01	9.76500320434570312500e+00	1.44345	0.957093656063
43	31709	9	1	47	0.921	8	3.01000000000000000000e+02	1.20000000000000000000e+01	1.20098516345024108887e-01	6.10166740417480468750e+00	1.46414	0.429240226746
44	31709	9	2	13	0.043	8	3.91000000000000000000e+02	1.40000000000000000000e+01	1.48918703198432922363e-01	6.58939313888549804688e+00	1.36926	0.499517142773
45	31709	9	2	5	0.972	8	6.58000000000000000000e+02	2.00000000000000000000e+01	2.34573826193809509277e-01	8.03894138336181640625e+00	0.311653	0.708383858204
46	31709	9	1	6	0.321	8	7.26000000000000000000e+02	2.10000000000000000000e+01	2.56551384925842285156e-01	8.41086959838867187500e+00	0.717643	0.761975288391
47	31709	9	2	6	0.836	8	6.81000000000000000000e+02	2.00000000000000000000e+01	2.41817146539688110352e-01	8.16152095794677734375e+00	0.558765	0.726046442986
48	31709	9	2	6	0.695	8	4.98000000000000000000e+02	1.60000000000000000000e+01	1.83298826217651367188e-01	7.17121076583862304688e+00	0.576486	0.5833517313
49	31709	9	2	10	0.115	8	8.10000000000000000000e+02	2.30000000000000000000e+01	2.83454149961471557617e-01	8.86614704132080078125e+00	0.53537	0.827576637268
50	31709	9	1	40	0.642	8	8.28000000000000000000e+02	2.40000000000000000000e+01	2.89308816194534301758e-01	8.96522617340087890625e+00	0.944388	0.841853022575
51	31716	6	2	5	0.809	119	6.85000000000000000000e+02	2.10000000000000000000e+01	6.72663927078247070312e-01	1.88722884654998779297e+00	0.55797	1.06025159359
52	31716	6	2	11	0.582	119	6.74000000000000000000e+02	1.80000000000000000000e+01	5.05688548088073730469e-01	1.77163052558898925781e+00	0.629146	0.764833569527
53	31716	6	1	50	0.625	119	6.67000000000000000000e+02	1.60000000000000000000e+01	4.02814328670501708984e-01	1.70040988922119140625e+00	0.55897	0.582825303078
54	31723	6	2	8	0.673	119	6.71000000000000000000e+02	1.70000000000000000000e+01	4.57371056079864501953e-01	1.73817992210388183594e+00	0.53903	0.679348826408
55	31723	6	2	8	0.673	119	6.85000000000000000000e+02	2.10000000000000000000e+01	6.74035549163818359375e-01	1.88817846775054931641e+00	0.539609	1.06267821789
56	31723	6	2	8	0.711	119	6.72000000000000000000e+02	1.70000000000000000000e+01	4.82230454683303833008e-01	1.75539028644561767578e+00	0.570174	0.723330795765
57	31739	6	1	53	0.338	119	6.81000000000000000000e+02	2.00000000000000000000e+01	6.05556488037109375000e-01	1.84076988697052001953e+00	0.704052	0.941523015499
58	31739	6	2	7	0.122	119	6.76000000000000000000e+02	1.80000000000000000000e+01	5.37896037101745605469e-01	1.79392802715301513672e+00	0.446815	0.821816086769
59	31761	9	1	1	0.135	8	8.24000000000000000000e+02	2.40000000000000000000e+01	2.87746399641036987305e-01	8.93878555297851562500e+00	0.783514	0.838043153286
60	31761	9	1	1	0.134	8	8.01000000000000000000e+02	2.30000000000000000000e+01	2.80579328536987304688e-01	8.81749629974365234375e+00	0.788307	0.820566534996
61	31761	9	1	65	0.427	8	9.34000000000000000000e+02	2.60000000000000000000e+01	3.23040366172790527344e-01	9.53606796264648437500e+00	1.57412	0.924106180668
62	31761	9	1	29	0.138	8	5.00000000000000000000e+02	1.60000000000000000000e+01	1.83902204036712646484e-01	7.18142175674438476562e+00	1.42587	0.584823071957
63	31761	9	1	30	0.397	8	3.90000000000000000000e+02	1.40000000000000000000e+01	1.48643225431442260742e-01	6.58473157882690429688e+00	1.36937	0.498845398426
64	31761	9	1	30	0.251	8	6.49000000000000000000e+02	2.00000000000000000000e+01	2.31607437133789062500e-01	7.98874139785766601562e+00	1.38635	0.701150417328
65	31761	9	0	0	0.000	8	6.11000000000000000000e+02	1.90000000000000000000e+01	2.19528540968894958496e-01	7.78432893753051757812e+00	0.865749	0.671696543694
66	31761	9	1	31	0.088	8	1.09600000000000000000e+03	3.00000000000000000000e+01	3.75226289033889770508e-01	1.04192142486572265625e+01	1.08376	1.05135941505
67	31761	9	1	47	0.435	8	9.81000000000000000000e+02	2.70000000000000000000e+01	3.38210940361022949219e-01	9.79280090332031250000e+00	0.568102	0.961099028587
68	31761	9	1	48	0.306	8	9.06000000000000000000e+02	2.50000000000000000000e+01	3.14113467931747436523e-01	9.38499736785888671875e+00	0.590355	0.902338266373
